Presion,Temperatura,Frecuencia,Potencia_Medida,Potencia_Estimada
0.782572386,19.3,0,72.38449088,76.39775998
0.782452955,19.3,0,72.49513287,76.40311881
0.782389693,20.2,0,72.34771372,76.13273946
0.782385167,20.2,0,72.3835033,76.13294254
0.782364543,21.1,0,72.19538276,75.86065002
0.782607764,21.1,0,72.24089517,75.84973669
0.782489652,21.8,0,72.32471958,75.64253356
0.782443342,21.8,0,72.2279857,75.64461147
0.782550735,22,0,72.23108797,75.57907765
0.781635258,22,0,72.31594758,75.62015502
0.779169586,21.7,0,72.56091789,75.82186206
0.775890964,21.7,0,72.80397715,75.96897342
0.770024714,21.6,0,73.26830804,76.26254891
0.762494323,21.6,0,73.78488139,76.60043664
0.755432787,22,0,74.14651964,76.79585676
0.750296449,22,0,74.51560497,77.02632361
0.746423504,22.5,0.080956667,74.93270636,77.10342974
0.743862692,22.5,2.173096667,76.37310943,78.64266116
0.743619812,22.7,7.18649,79.11206293,82.00596029
0.743381374,22.7,13.11296667,81.58723071,86.05140194
0.743726387,23,19.46772333,84.3098384,90.27116449
0.744103353,23,23.1925,87.20623615,92.79007655
0.744277697,23.4,25.31924333,89.42768649,94.10870959
0.744383006,23.4,27.33926333,91.89065167,95.47921323
0.744329773,23.8,29.19384667,94.19017832,96.62277119
0.744096896,23.8,30.93678,95.94059235,97.8198087
0.744085243,24,33.66498,97.8899742,99.61697394
0.743998279,24,36.60315667,99.74338154,101.6211855
0.744009609,23.8,39.73055667,101.5682453,103.810525
0.744001983,23.8,42.72407,103.2795052,105.8488498
0.744059802,23.8,45.75849,104.7063887,107.9120875
0.744095925,23.8,47.81413333,105.6365133,109.3099478
0.744081769,23.5,50.57367,106.8989867,111.2803471
0.743977292,23.5,53.05933667,108.3284865,112.9772759
0.743976612,23.3,55.89241,109.605805,114.9667767
0.744041877,23.3,59.04378333,110.6748964,117.109302
0.74413071,23.5,61.28690667,111.5892669,118.5717184
0.744020106,23.5,62.97129333,112.3194583,119.723411
0.744060964,23.9,65.34447667,113.3092359,121.2158098
0.744087908,23.9,67.54999667,114.1673459,122.716118
0.744331366,24.1,68.90451667,114.5002674,123.5666357
0.744250253,24.1,69.46307333,114.7368664,123.9505404
0.744375935,24.4,70.88145667,115.0481768,124.8194632
0.74418852,24.4,72.02415667,115.461901,125
0.744049653,25.1,74.80985,116.3308833,125
