Presion,Temperatura,Frecuencia,Potencia_Medida,Potencia_Estimada
0.750166233,14.5,18,85.72645017,85.27541352
0.751643182,14.6,18,85.65843284,85.11369732
0.752036857,14.6,18,85.81562096,85.08159554
0.75202816,14.7,18,85.23907253,85.04102459
0.75201989,14.7,18,84.46911598,85.04169895
0.752009137,14.7,18,84.675989,85.04257581
0.752737148,14.7,18,84.38949475,84.983211
0.753523681,14.7,17.37662667,84.10100388,84.32349201
0.753642681,14.7,16.46353333,83.01862477,83.44140268
0.753761619,14.7,15.20406667,81.88062178,82.22838712
0.753540608,14.7,14.16929333,80.77875255,81.25776834
0.753662304,14.7,13.17227,79.59848375,80.29527095
0.753624261,14.7,12.22803,78.66565384,79.39622945
0.753245984,14.7,12,78.2167193,79.20921163
0.753202458,14.7,11.68638333,78.10277474,78.91312597
0.753066413,14.7,11,78.31623845,78.26843674
0.752416562,14.7,11,77.98984539,78.32142815
0.750523966,14.7,11,78.12706601,78.47575774
0.749318963,14.7,13.10871333,79.90979552,80.58872065
0.749031344,14.7,16.25582333,83.15813835,83.61897913
0.748958594,14.7,20.06952667,86.19224292,87.26859156
0.74872181,14.6,23.83889667,89.45772282,90.93050314
0.748959376,14.6,27.96877,91.59335649,94.85688561
0.749138502,14.6,30.49089667,94.33345781,97.25196377
0.749149041,14.6,33.48852,96.14964893,100.115087
0.74928195,14.6,35.74044,98.91023435,102.2557736
0.749559983,14.6,36.75763667,101.4519642,103.2049495
0.749481539,14.6,37.83076667,103.9080223,104.2366337
0.749382911,14.6,39.75024333,106.1039664,106.0785784
0.749245211,14.5,41.58792,107.5013777,107.8868361
0.749255878,14.5,43.07342333,109.5535669,109.3052426
0.749286053,14.5,44.65058333,110.8494927,110.8096288
0.74957093,14.5,46.03155667,112.4397252,112.1058053
0.74951765,14.5,47,113.1040191,113.0354179
0.749185335,14.5,47.97035,113.4313055,113.9896059
0.749248975,14.5,49.56204667,114.3664574,115.5051518
0.749286106,14.5,50.92656333,116.1912975,116.8058075
0.749143903,14.5,52.58957667,117.1265371,118.4062758
0.7494397,14.5,53.80514333,117.5432087,119.5435294
0.74951522,14.6,55,117.8763113,120.6376785
0.749927933,14.6,55,118.4160685,120.6040243
